uid,hn,street,boro,state
90295,33-36,161ST ST,QUEENS,NY
90296,33-42,161ST ST,QUEENS,NY
90297,33-44,161ST ST,QUEENS,NY
90298,33-45,161ST ST,QUEENS,NY
90299,33-49,161ST ST,QUEENS,NY
90300,33-50,161ST ST,QUEENS,NY
90301,33-55,161ST ST,QUEENS,NY
90302,33-58,161ST ST,QUEENS,NY
90303,33-59,161ST ST,QUEENS,NY
90304,33-66,161ST ST,QUEENS,NY
90305,33-67,161ST ST,QUEENS,NY
90306,33-70,161ST ST,QUEENS,NY
90307,33-71,161ST ST,QUEENS,NY
90308,33-74,161ST ST,QUEENS,NY
90309,33-80,161ST ST,QUEENS,NY
90310,33-81,161ST ST,QUEENS,NY
90311,35-05,161ST ST,QUEENS,NY
90312,35-12,161ST ST,QUEENS,NY
90313,35-15,161ST ST,QUEENS,NY
90314,35-18,161ST ST,QUEENS,NY
90315,35-19,161ST ST,QUEENS,NY
90316,35-24,161ST ST,QUEENS,NY
90317,35-27,161ST ST,QUEENS,NY
90318,35-30,161ST ST,QUEENS,NY
90319,35-35,161ST ST,QUEENS,NY
90320,35-36,161ST ST,QUEENS,NY
90321,35-39,161ST ST,QUEENS,NY
90322,35-42,161ST ST,QUEENS,NY
90323,35-43,161ST ST,QUEENS,NY
90324,35-48,161ST ST,QUEENS,NY
90325,35-49,161ST ST,QUEENS,NY
90326,35-53,161ST ST,QUEENS,NY
90327,35-54,161ST ST,QUEENS,NY
90328,35-59,161ST ST,QUEENS,NY
90329,35-60,161ST ST,QUEENS,NY
90330,35-63,161ST ST,QUEENS,NY
90331,35-64,161ST ST,QUEENS,NY
90332,35-69,161ST ST,QUEENS,NY
90333,35-70,161ST ST,QUEENS,NY
90334,35-73,161ST ST,QUEENS,NY
90335,35-74,161ST ST,QUEENS,NY
90336,35-78,161ST ST,QUEENS,NY
90337,35-79,161ST ST,QUEENS,NY
90338,35-83,161ST ST,QUEENS,NY
90339,29-05,162ND ST,QUEENS,NY
90340,29-09,162ND ST,QUEENS,NY
90341,29-14,162ND ST,QUEENS,NY
90342,29-15,162ND ST,QUEENS,NY
90343,29-20,162ND ST,QUEENS,NY
90344,29-21,162ND ST,QUEENS,NY
90345,29-23,162ND ST,QUEENS,NY
90346,29-25,162ND ST,QUEENS,NY
90347,29-26,162ND ST,QUEENS,NY
90348,29-30,162ND ST,QUEENS,NY
90349,29-33,162ND ST,QUEENS,NY
90350,29-34,162ND ST,QUEENS,NY
90351,29-35,162ND ST,QUEENS,NY
90352,29-38,162ND ST,QUEENS,NY
90353,29-41,162ND ST,QUEENS,NY
90354,29-42,162ND ST,QUEENS,NY
90355,29-47,162ND ST,QUEENS,NY
90356,29-50,162ND ST,QUEENS,NY
90357,29-60,162ND ST,QUEENS,NY
90358,29-65,162ND ST,QUEENS,NY
90359,32-03,162ND ST,QUEENS,NY
90360,32-04,162ND ST,QUEENS,NY
90361,32-16,162ND ST,QUEENS,NY
90362,32-17,162ND ST,QUEENS,NY
90363,32-21,162ND ST,QUEENS,NY
90364,32-22,162ND ST,QUEENS,NY
90365,32-26,162ND ST,QUEENS,NY
90366,32-29,162ND ST,QUEENS,NY
90367,32-39,162ND ST,QUEENS,NY
90368,33-11,162ND ST,QUEENS,NY
90369,33-12,162ND ST,QUEENS,NY
90370,33-16,162ND ST,QUEENS,NY
90371,33-17,162ND ST,QUEENS,NY
90372,33-22,162ND ST,QUEENS,NY
90373,33-25,162ND ST,QUEENS,NY
90374,33-26,162ND ST,QUEENS,NY
90375,33-33,162ND ST,QUEENS,NY
90376,33-37,162ND ST,QUEENS,NY
90377,33-40,162ND ST,QUEENS,NY
90378,33-45,162ND ST,QUEENS,NY
90379,33-46,162ND ST,QUEENS,NY
90380,33-50,162ND ST,QUEENS,NY
90381,33-51,162ND ST,QUEENS,NY
90382,33-57,162ND ST,QUEENS,NY
90383,33-58,162ND ST,QUEENS,NY
90384,33-63,162ND ST,QUEENS,NY
90385,33-64,162ND ST,QUEENS,NY
90386,33-69,162ND ST,QUEENS,NY
90387,33-70,162ND ST,QUEENS,NY
90388,33-74,162ND ST,QUEENS,NY
90389,33-75,162ND ST,QUEENS,NY
90390,33-80,162ND ST,QUEENS,NY
90391,33-81,162ND ST,QUEENS,NY
90392,35-05,162ND ST,QUEENS,NY
90393,35-06,162ND ST,QUEENS,NY
90394,35-11,162ND ST,QUEENS,NY
90395,35-12,162ND ST,QUEENS,NY
90396,35-17,162ND ST,QUEENS,NY
90397,35-18,162ND ST,QUEENS,NY
90398,35-19,162ND ST,QUEENS,NY
90399,35-24,162ND ST,QUEENS,NY
90400,35-29,162ND ST,QUEENS,NY
90401,35-34,162ND ST,QUEENS,NY
90402,35-35,162ND ST,QUEENS,NY
90403,35-40,162ND ST,QUEENS,NY
90404,35-41,162ND ST,QUEENS,NY
90405,35-46,162ND ST,QUEENS,NY
90406,35-47,162ND ST,QUEENS,NY
90407,35-51,162ND ST,QUEENS,NY
90408,35-52,162ND ST,QUEENS,NY
90409,35-57,162ND ST,QUEENS,NY
90410,35-58,162ND ST,QUEENS,NY
90411,35-65,162ND ST,QUEENS,NY
90412,35-68,162ND ST,QUEENS,NY
90413,35-70,162ND ST,QUEENS,NY
90414,35-71,162ND ST,QUEENS,NY
90415,35-74,162ND ST,QUEENS,NY
90416,35-75,162ND ST,QUEENS,NY
90417,35-82,162ND ST,QUEENS,NY
90418,35-88,162ND ST,QUEENS,NY
90419,29-12,163RD ST,QUEENS,NY
90420,29-24,163RD ST,QUEENS,NY
90421,33-01,163RD ST,QUEENS,NY
90422,33-05,163RD ST,QUEENS,NY
90423,33-09,163RD ST,QUEENS,NY
90424,33-11,163RD ST,QUEENS,NY
90425,33-12,163RD ST,QUEENS,NY
90426,33-18,163RD ST,QUEENS,NY
90427,33-21,163RD ST,QUEENS,NY
90428,33-24,163RD ST,QUEENS,NY
90429,33-23/25,163RD ST,QUEENS,NY
90430,33-27/29,163RD ST,QUEENS,NY
90431,33-30,163RD ST,QUEENS,NY
90432,33-31/33,163RD ST,QUEENS,NY
90433,33-34,163RD ST,QUEENS,NY
90434,33-37,163RD ST,QUEENS,NY
90435,33-38,163RD ST,QUEENS,NY
90436,33-42,163RD ST,QUEENS,NY
90437,33-45,163RD ST,QUEENS,NY
90438,33-46,163RD ST,QUEENS,NY
90439,33-50,163RD ST,QUEENS,NY
90440,33-51,163RD ST,QUEENS,NY
90441,33-52,163RD ST,QUEENS,NY
90442,33-55,163RD ST,QUEENS,NY
90443,33-58,163RD ST,QUEENS,NY
90444,33-59,163RD ST,QUEENS,NY
90445,33-62,163RD ST,QUEENS,NY
90446,33-63,163RD ST,QUEENS,NY
90447,33-66,163RD ST,QUEENS,NY
90448,33-67,163RD ST,QUEENS,NY
90449,33-70,163RD ST,QUEENS,NY
90450,33-73,163RD ST,QUEENS,NY
90451,33-78,163RD ST,QUEENS,NY
90452,33-81,163RD ST,QUEENS,NY
90453,33-84,163RD ST,QUEENS,NY
90454,35-05,163RD ST,QUEENS,NY
90455,35-10,163RD ST,QUEENS,NY
90456,35-15,163RD ST,QUEENS,NY
90457,35-18,163RD ST,QUEENS,NY
90458,35-19/23,163RD ST,QUEENS,NY
90459,35-22,163RD ST,QUEENS,NY
90460,35-27/31,163RD ST,QUEENS,NY
90461,35-28,163RD ST,QUEENS,NY
90462,35-33/35,163RD ST,QUEENS,NY
90463,35-34,163RD ST,QUEENS,NY
90464,35-40/44,163RD ST,QUEENS,NY
90465,35-41/43,163RD ST,QUEENS,NY
90466,35-47/51,163RD ST,QUEENS,NY
90467,35-50,163RD ST,QUEENS,NY
90468,35-54,163RD ST,QUEENS,NY
90469,35-57A/B,163RD ST,QUEENS,NY
90470,35-60,163RD ST,QUEENS,NY
90471,35-63,163RD ST,QUEENS,NY
90472,35-64,163RD ST,QUEENS,NY
90473,35-67/69,163RD ST,QUEENS,NY
90474,35-70,163RD ST,QUEENS,NY
90475,35-71/73,163RD ST,QUEENS,NY
90476,35-76,163RD ST,QUEENS,NY
90477,35-84,163RD ST,QUEENS,NY
90478,29-55/59,164TH ST,QUEENS,NY
90479,32-05,164TH ST,QUEENS,NY
90480,32-15,164TH ST,QUEENS,NY
90481,32-27,164TH ST,QUEENS,NY
90482,33-01/09,164TH ST,QUEENS,NY
90483,33-04,164TH ST,QUEENS,NY
90484,33-10,164TH ST,QUEENS,NY
90485,33-14,164TH ST,QUEENS,NY
90486,33-17,164TH ST,QUEENS,NY
90487,33-18,164TH ST,QUEENS,NY
90488,33-19,164TH ST,QUEENS,NY
90489,33-22,164TH ST,QUEENS,NY
90490,33-23,164TH ST,QUEENS,NY
90491,33-26,164TH ST,QUEENS,NY
90492,33-28,164TH ST,QUEENS,NY
90493,33-29,164TH ST,QUEENS,NY
90494,33-33,164TH ST,QUEENS,NY
90495,33-34/36,164TH ST,QUEENS,NY
90496,33-37,164TH ST,QUEENS,NY
90497,33-38/40,164TH ST,QUEENS,NY
90498,33-41,164TH ST,QUEENS,NY
90499,33-44,164TH ST,QUEENS,NY
90500,33-45,164TH ST,QUEENS,NY
90501,33-48,164TH ST,QUEENS,NY
90502,33-49,164TH ST,QUEENS,NY
90503,33-53,164TH ST,QUEENS,NY
90504,33-54,164TH ST,QUEENS,NY
90505,33-56,164TH ST,QUEENS,NY
90506,33-57,164TH ST,QUEENS,NY
90507,33-61,164TH ST,QUEENS,NY
90508,33-62,164TH ST,QUEENS,NY
90509,33-63,164TH ST,QUEENS,NY
90510,33-64,164TH ST,QUEENS,NY
90511,33-69,164TH ST,QUEENS,NY
90512,33-70,164TH ST,QUEENS,NY
90513,33-71,164TH ST,QUEENS,NY
90514,33-73,164TH ST,QUEENS,NY
90515,33-76,164TH ST,QUEENS,NY
90516,33-80,164TH ST,QUEENS,NY
90517,33-81,164TH ST,QUEENS,NY
90518,33-82,164TH ST,QUEENS,NY
90519,35-03,164TH ST,QUEENS,NY
90520,35-11,164TH ST,QUEENS,NY
90521,35-14,164TH ST,QUEENS,NY
90522,35-15,164TH ST,QUEENS,NY
90523,35-19,164TH ST,QUEENS,NY
90524,35-20,164TH ST,QUEENS,NY
90525,35-24,164TH ST,QUEENS,NY
90526,35-25,164TH ST,QUEENS,NY
90527,35-29,164TH ST,QUEENS,NY
90528,35-30,164TH ST,QUEENS,NY
90529,35-35,164TH ST,QUEENS,NY
90530,35-36/38,164TH ST,QUEENS,NY
90531,35-39,164TH ST,QUEENS,NY
90532,35-40/42,164TH ST,QUEENS,NY
90533,35-46,164TH ST,QUEENS,NY
90534,35-47,164TH ST,QUEENS,NY
90535,35-50,164TH ST,QUEENS,NY
90536,35-51,164TH ST,QUEENS,NY
90537,35-54,164TH ST,QUEENS,NY
90538,35-58/60,164TH ST,QUEENS,NY
90539,35-59/63,164TH ST,QUEENS,NY
90540,35-64/66,164TH ST,QUEENS,NY
90541,35-70/72,164TH ST,QUEENS,NY
90542,35-69,164TH ST,QUEENS,NY
90543,32-04,165TH ST,QUEENS,NY
90544,32-17,165TH ST,QUEENS,NY
90545,32-15,165TH ST,QUEENS,NY
90546,32-19,165TH ST,QUEENS,NY
90547,32-23,165TH ST,QUEENS,NY
90548,32-29/31,165TH ST,QUEENS,NY
90549,32-39,165TH ST,QUEENS,NY
90550,33-02,165TH ST,QUEENS,NY
90551,33-05,165TH ST,QUEENS,NY
90552,33-06,165TH ST,QUEENS,NY
90553,33-11,165TH ST,QUEENS,NY
90554,33-12,165TH ST,QUEENS,NY
90555,33-16,165TH ST,QUEENS,NY
90556,33-20,165TH ST,QUEENS,NY
90557,33-21,165TH ST,QUEENS,NY
90558,33-25,165TH ST,QUEENS,NY
90559,33-26,165TH ST,QUEENS,NY
90560,33-29,165TH ST,QUEENS,NY
90561,33-30,165TH ST,QUEENS,NY
90562,33-31,165TH ST,QUEENS,NY
90563,33-34,165TH ST,QUEENS,NY
90564,33-37,165TH ST,QUEENS,NY
90565,33-38,165TH ST,QUEENS,NY
90566,33-42,165TH ST,QUEENS,NY
90567,33-43,165TH ST,QUEENS,NY
90568,33-46,165TH ST,QUEENS,NY
90569,33-47,165TH ST,QUEENS,NY
90570,33-50,165TH ST,QUEENS,NY
90571,33-51,165TH ST,QUEENS,NY
90572,33-54,165TH ST,QUEENS,NY
90573,33-57,165TH ST,QUEENS,NY
90574,33-59,165TH ST,QUEENS,NY
90575,33-60,165TH ST,QUEENS,NY
90576,33-63,165TH ST,QUEENS,NY
90577,33-64,165TH ST,QUEENS,NY
90578,33-67,165TH ST,QUEENS,NY
90579,33-70,165TH ST,QUEENS,NY
90580,33-73,165TH ST,QUEENS,NY
90581,33-75,165TH ST,QUEENS,NY
90582,32-04,166TH ST,QUEENS,NY
90583,32-05,166TH ST,QUEENS,NY
90584,32-11,166TH ST,QUEENS,NY
90585,32-14,166TH ST,QUEENS,NY
90586,32-15,166TH ST,QUEENS,NY
90587,32-16,166TH ST,QUEENS,NY
90588,32-19,166TH ST,QUEENS,NY
90589,32-20,166TH ST,QUEENS,NY
90590,32-23,166TH ST,QUEENS,NY
90591,32-24,166TH ST,QUEENS,NY
90592,32-27,166TH ST,QUEENS,NY
90593,32-28,166TH ST,QUEENS,NY
90594,32-31,166TH ST,QUEENS,NY
90595,32-32,166TH ST,QUEENS,NY
90596,32-29,166TH ST,QUEENS,NY
90597,33-03,166TH ST,QUEENS,NY
90598,33-04,166TH ST,QUEENS,NY
90599,33-10,166TH ST,QUEENS,NY
90600,33-11,166TH ST,QUEENS,NY
90601,33-14,166TH ST,QUEENS,NY
90602,33-15,166TH ST,QUEENS,NY
90603,33-18,166TH ST,QUEENS,NY
90604,33-19,166TH ST,QUEENS,NY
90605,33-22,166TH ST,QUEENS,NY
90606,33-25,166TH ST,QUEENS,NY
90607,33-26,166TH ST,QUEENS,NY
90608,33-29,166TH ST,QUEENS,NY
90609,33-33,166TH ST,QUEENS,NY
90610,33-34,166TH ST,QUEENS,NY
90611,33-37,166TH ST,QUEENS,NY
90612,33-38,166TH ST,QUEENS,NY
90613,33-42,166TH ST,QUEENS,NY
90614,33-43,166TH ST,QUEENS,NY
90615,33-46,166TH ST,QUEENS,NY
90616,33-47,166TH ST,QUEENS,NY
90617,33-50,166TH ST,QUEENS,NY
90618,33-51,166TH ST,QUEENS,NY
90619,33-54,166TH ST,QUEENS,NY
90620,33-55,166TH ST,QUEENS,NY
90621,33-58,166TH ST,QUEENS,NY
90622,33-59,166TH ST,QUEENS,NY
90623,33-65,166TH ST,QUEENS,NY
90624,33-66,166TH ST,QUEENS,NY
90625,33-69,166TH ST,QUEENS,NY
90626,33-70,166TH ST,QUEENS,NY
90627,33-73,166TH ST,QUEENS,NY
90628,33-76,166TH ST,QUEENS,NY
90629,33-77,166TH ST,QUEENS,NY
90630,33-88,166TH ST,QUEENS,NY
90631,35-03,166TH ST,QUEENS,NY
90632,35-06,166TH ST,QUEENS,NY
90633,35-11,166TH ST,QUEENS,NY
90634,35-12,166TH ST,QUEENS,NY
90635,35-15,166TH ST,QUEENS,NY
90636,35-18,166TH ST,QUEENS,NY
90637,35-24,166TH ST,QUEENS,NY
90638,35-27,166TH ST,QUEENS,NY
90639,35-30,166TH ST,QUEENS,NY
90640,35-31,166TH ST,QUEENS,NY
90641,35-35,166TH ST,QUEENS,NY
90642,35-36,166TH ST,QUEENS,NY
90643,35-43,166TH ST,QUEENS,NY
90644,35-44,166TH ST,QUEENS,NY
90645,35-49,166TH ST,QUEENS,NY
90646,35-50,166TH ST,QUEENS,NY
90647,35-54,166TH ST,QUEENS,NY
90648,35-55,166TH ST,QUEENS,NY
90649,35-62,166TH ST,QUEENS,NY
90650,35-69,166TH ST,QUEENS,NY
90651,35-83,166TH ST,QUEENS,NY
90652,32-01,167TH ST,QUEENS,NY
90653,32-04,167TH ST,QUEENS,NY
90654,32-07,167TH ST,QUEENS,NY
90655,32-08,167TH ST,QUEENS,NY
90656,32-10,167TH ST,QUEENS,NY
90657,32-15,167TH ST,QUEENS,NY
90658,32-16,167TH ST,QUEENS,NY
90659,32-20,167TH ST,QUEENS,NY
90660,32-21,167TH ST,QUEENS,NY
90661,32-24,167TH ST,QUEENS,NY
90662,32-25,167TH ST,QUEENS,NY
90663,32-27,167TH ST,QUEENS,NY
90664,32-30,167TH ST,QUEENS,NY
90665,32-31,167TH ST,QUEENS,NY
90666,32-32,167TH ST,QUEENS,NY
90667,32-35,167TH ST,QUEENS,NY
90668,33-01,167TH ST,QUEENS,NY
90669,33-06,167TH ST,QUEENS,NY
90670,33-11,167TH ST,QUEENS,NY
90671,33-12,167TH ST,QUEENS,NY
90672,33-15,167TH ST,QUEENS,NY
90673,33-16,167TH ST,QUEENS,NY
90674,33-20,167TH ST,QUEENS,NY
90675,33-21,167TH ST,QUEENS,NY
90676,33-23,167TH ST,QUEENS,NY
90677,33-24,167TH ST,QUEENS,NY
90678,33-27,167TH ST,QUEENS,NY
90679,33-28,167TH ST,QUEENS,NY
90680,33-31,167TH ST,QUEENS,NY
90681,33-34,167TH ST,QUEENS,NY
90682,33-35,167TH ST,QUEENS,NY
90683,33-36,167TH ST,QUEENS,NY
90684,33-40,167TH ST,QUEENS,NY
90685,33-41,167TH ST,QUEENS,NY
90686,33-43,167TH ST,QUEENS,NY
90687,33-44,167TH ST,QUEENS,NY
90688,33-47,167TH ST,QUEENS,NY
90689,33-48,167TH ST,QUEENS,NY
90690,33-50,167TH ST,QUEENS,NY
90691,33-51,167TH ST,QUEENS,NY
90692,33-54,167TH ST,QUEENS,NY
90693,33-55,167TH ST,QUEENS,NY
90694,33-56,167TH ST,QUEENS,NY
90695,33-60,167TH ST,QUEENS,NY
90696,33-61,167TH ST,QUEENS,NY
90697,33-64,167TH ST,QUEENS,NY
90698,33-65,167TH ST,QUEENS,NY
90699,33-69,167TH ST,QUEENS,NY
90700,33-72,167TH ST,QUEENS,NY
90701,33-76,167TH ST,QUEENS,NY
90702,35-05,167TH ST,QUEENS,NY
90703,35-11/15,167TH ST,QUEENS,NY
90704,35-14,167TH ST,QUEENS,NY
90705,35-19,167TH ST,QUEENS,NY
90706,35-20,167TH ST,QUEENS,NY
90707,35-25,167TH ST,QUEENS,NY
90708,35-28,167TH ST,QUEENS,NY
90709,35-31,167TH ST,QUEENS,NY
90710,35-34,167TH ST,QUEENS,NY
90711,35-35,167TH ST,QUEENS,NY
90712,35-40,167TH ST,QUEENS,NY
90713,35-44,167TH ST,QUEENS,NY
90714,35-45,167TH ST,QUEENS,NY
90715,35-49,167TH ST,QUEENS,NY
90716,35-56,167TH ST,QUEENS,NY
90717,35-57,167TH ST,QUEENS,NY
90718,35-61,167TH ST,QUEENS,NY
90719,35-62,167TH ST,QUEENS,NY
90720,36-02,167TH ST,QUEENS,NY
90721,36-08,167TH ST,QUEENS,NY
90722,36-12,167TH ST,QUEENS,NY
90723,36-16,167TH ST,QUEENS,NY
90724,36-20,167TH ST,QUEENS,NY
90725,36-24,167TH ST,QUEENS,NY
90726,36-28,167TH ST,QUEENS,NY
90727,36-32,167TH ST,QUEENS,NY
90728,36-36,167TH ST,QUEENS,NY
90729,36-40,167TH ST,QUEENS,NY
90730,32-04,168TH ST,QUEENS,NY
90731,32-05,168TH ST,QUEENS,NY
90732,32-08,168TH ST,QUEENS,NY
90733,32-14,168TH ST,QUEENS,NY
90734,32-15,168TH ST,QUEENS,NY
90735,32-17,168TH ST,QUEENS,NY
90736,32-18,168TH ST,QUEENS,NY
90737,32-21,168TH ST,QUEENS,NY
90738,32-25,168TH ST,QUEENS,NY
90739,32-26,168TH ST,QUEENS,NY
90740,32-30,168TH ST,QUEENS,NY
90741,32-31,168TH ST,QUEENS,NY
90742,32-32,168TH ST,QUEENS,NY
90743,32-37,168TH ST,QUEENS,NY
90744,33-02,168TH ST,QUEENS,NY
90745,33-05,168TH ST,QUEENS,NY
90746,33-11,168TH ST,QUEENS,NY
90747,33-12,168TH ST,QUEENS,NY
90748,33-16,168TH ST,QUEENS,NY
90749,33-17,168TH ST,QUEENS,NY
90750,33-20,168TH ST,QUEENS,NY
90751,33-21,168TH ST,QUEENS,NY
90752,33-24,168TH ST,QUEENS,NY
90753,33-27,168TH ST,QUEENS,NY
90754,33-28,168TH ST,QUEENS,NY
90755,33-31,168TH ST,QUEENS,NY
90756,33-32,168TH ST,QUEENS,NY
90757,33-35,168TH ST,QUEENS,NY
90758,33-38,168TH ST,QUEENS,NY
90759,33-39,168TH ST,QUEENS,NY
90760,33-42,168TH ST,QUEENS,NY
90761,33-43,168TH ST,QUEENS,NY
90762,33-46,168TH ST,QUEENS,NY
90763,33-47,168TH ST,QUEENS,NY
90764,33-52,168TH ST,QUEENS,NY
90765,33-53,168TH ST,QUEENS,NY
90766,33-57,168TH ST,QUEENS,NY
90767,33-58,168TH ST,QUEENS,NY
90768,33-61,168TH ST,QUEENS,NY
90769,33-64,168TH ST,QUEENS,NY
90770,33-65,168TH ST,QUEENS,NY
90771,33-66,168TH ST,QUEENS,NY
90772,33-64,168TH ST,QUEENS,NY
90773,33-70,168TH ST,QUEENS,NY
90774,33-72,168TH ST,QUEENS,NY
90775,33-80,168TH ST,QUEENS,NY
90776,35-02,168TH ST,QUEENS,NY
90777,35-06,168TH ST,QUEENS,NY
90778,35-10,168TH ST,QUEENS,NY
90779,35-11,168TH ST,QUEENS,NY
90780,35-14,168TH ST,QUEENS,NY
90781,35-15,168TH ST,QUEENS,NY
90782,35-17,168TH ST,QUEENS,NY
90783,35-18,168TH ST,QUEENS,NY
90784,35-21,168TH ST,QUEENS,NY
90785,35-22,168TH ST,QUEENS,NY
90786,35-25,168TH ST,QUEENS,NY
90787,35-26,168TH ST,QUEENS,NY
90788,35-30,168TH ST,QUEENS,NY
90789,35-31,168TH ST,QUEENS,NY
90790,35-32,168TH ST,QUEENS,NY
90791,35-35,168TH ST,QUEENS,NY
90792,35-37,168TH ST,QUEENS,NY
90793,35-39,168TH ST,QUEENS,NY
90794,35-40,168TH ST,QUEENS,NY
90795,35-41,168TH ST,QUEENS,NY
90796,35-46,168TH ST,QUEENS,NY
90797,35-50,168TH ST,QUEENS,NY
90798,35-51,168TH ST,QUEENS,NY
90799,35-54,168TH ST,QUEENS,NY
90800,35-55,168TH ST,QUEENS,NY
