uid,hn,street,boro,state
90801,35-59,168TH ST,QUEENS,NY
90802,35-63,168TH ST,QUEENS,NY
90803,32-06,169TH ST,QUEENS,NY
90804,32-13,169TH ST,QUEENS,NY
90805,32-14,169TH ST,QUEENS,NY
90806,32-15,169TH ST,QUEENS,NY
90807,32-18,169TH ST,QUEENS,NY
90808,32-20,169TH ST,QUEENS,NY
90809,32-21,169TH ST,QUEENS,NY
90810,32-25,169TH ST,QUEENS,NY
90811,32-26,169TH ST,QUEENS,NY
90812,32-30,169TH ST,QUEENS,NY
90813,32-31,169TH ST,QUEENS,NY
90814,32-32,169TH ST,QUEENS,NY
90815,32-37,169TH ST,QUEENS,NY
90816,33-01,169TH ST,QUEENS,NY
90817,33-02,169TH ST,QUEENS,NY
90818,33-08,169TH ST,QUEENS,NY
90819,33-11,169TH ST,QUEENS,NY
90820,33-12,169TH ST,QUEENS,NY
90821,33-15,169TH ST,QUEENS,NY
90822,33-19,169TH ST,QUEENS,NY
90823,33-20,169TH ST,QUEENS,NY
90824,33-23,169TH ST,QUEENS,NY
90825,33-26,169TH ST,QUEENS,NY
90826,33-29,169TH ST,QUEENS,NY
90827,33-33,169TH ST,QUEENS,NY
90828,33-39,169TH ST,QUEENS,NY
90829,33-40,169TH ST,QUEENS,NY
90830,33-42,169TH ST,QUEENS,NY
90831,33-43,169TH ST,QUEENS,NY
90832,33-44,169TH ST,QUEENS,NY
90833,33-45,169TH ST,QUEENS,NY
90834,33-48,169TH ST,QUEENS,NY
90835,33-49,169TH ST,QUEENS,NY
90836,33-52,169TH ST,QUEENS,NY
90837,33-56,169TH ST,QUEENS,NY
90838,33-59,169TH ST,QUEENS,NY
90839,33-62,169TH ST,QUEENS,NY
90840,33-65,169TH ST,QUEENS,NY
90841,33-68,169TH ST,QUEENS,NY
90842,33-69,169TH ST,QUEENS,NY
90843,33-73,169TH ST,QUEENS,NY
90844,33-74,169TH ST,QUEENS,NY
90845,33-79,169TH ST,QUEENS,NY
90846,33-80,169TH ST,QUEENS,NY
90847,33-83,169TH ST,QUEENS,NY
90848,35-06,169TH ST,QUEENS,NY
90849,35-01/09,169TH ST,QUEENS,NY
90850,35-11,169TH ST,QUEENS,NY
90851,35-12,169TH ST,QUEENS,NY
90852,35-15,169TH ST,QUEENS,NY
90853,35-18,169TH ST,QUEENS,NY
90854,35-19,169TH ST,QUEENS,NY
90855,35-24,169TH ST,QUEENS,NY
90856,35-25,169TH ST,QUEENS,NY
90857,35-26,169TH ST,QUEENS,NY
90858,35-31,169TH ST,QUEENS,NY
90859,35-34,169TH ST,QUEENS,NY
90860,35-37,169TH ST,QUEENS,NY
90861,35-38,169TH ST,QUEENS,NY
90862,35-43,169TH ST,QUEENS,NY
90863,35-44,169TH ST,QUEENS,NY
90864,35-50,169TH ST,QUEENS,NY
90865,35-53,169TH ST,QUEENS,NY
90866,35-54,169TH ST,QUEENS,NY
90867,35-60,169TH ST,QUEENS,NY
90868,32-14,170TH ST,QUEENS,NY
90869,32-18,170TH ST,QUEENS,NY
90870,32-22,170TH ST,QUEENS,NY
90871,32-26,170TH ST,QUEENS,NY
90872,32-30,170TH ST,QUEENS,NY
90873,32-31,170TH ST,QUEENS,NY
90874,32-40,170TH ST,QUEENS,NY
90875,33-10,170TH ST,QUEENS,NY
90876,33-11,170TH ST,QUEENS,NY
90877,33-12,170TH ST,QUEENS,NY
90878,33-15,170TH ST,QUEENS,NY
90879,33-16,170TH ST,QUEENS,NY
90880,33-19,170TH ST,QUEENS,NY
90881,33-20,170TH ST,QUEENS,NY
90882,33-25,170TH ST,QUEENS,NY
90883,33-26,170TH ST,QUEENS,NY
90884,33-27,170TH ST,QUEENS,NY
90885,33-30,170TH ST,QUEENS,NY
90886,33-31,170TH ST,QUEENS,NY
90887,33-34,170TH ST,QUEENS,NY
90888,33-35,170TH ST,QUEENS,NY
90889,33-39,170TH ST,QUEENS,NY
90890,33-40,170TH ST,QUEENS,NY
90891,33-44,170TH ST,QUEENS,NY
90892,33-43/45,170TH ST,QUEENS,NY
90893,33-48,170TH ST,QUEENS,NY
90894,33-49,170TH ST,QUEENS,NY
90895,33-52,170TH ST,QUEENS,NY
90896,33-53,170TH ST,QUEENS,NY
90897,33-56,170TH ST,QUEENS,NY
90898,33-57,170TH ST,QUEENS,NY
90899,33-60,170TH ST,QUEENS,NY
90900,33-61,170TH ST,QUEENS,NY
90901,33-64,170TH ST,QUEENS,NY
90902,33-65,170TH ST,QUEENS,NY
90903,33-68,170TH ST,QUEENS,NY
90904,33-69,170TH ST,QUEENS,NY
90905,33-72,170TH ST,QUEENS,NY
90906,33-73,170TH ST,QUEENS,NY
90907,33-78,170TH ST,QUEENS,NY
90908,33-81,170TH ST,QUEENS,NY
90909,33-82,170TH ST,QUEENS,NY
90910,35-03,170TH ST,QUEENS,NY
90911,35-06,170TH ST,QUEENS,NY
90912,35-11,170TH ST,QUEENS,NY
90913,35-15,170TH ST,QUEENS,NY
90914,35-18,170TH ST,QUEENS,NY
90915,35-19,170TH ST,QUEENS,NY
90916,35-24,170TH ST,QUEENS,NY
90917,35-25,170TH ST,QUEENS,NY
90918,35-29,170TH ST,QUEENS,NY
90919,35-30,170TH ST,QUEENS,NY
90920,35-33,170TH ST,QUEENS,NY
90921,35-34,170TH ST,QUEENS,NY
90922,35-37,170TH ST,QUEENS,NY
90923,35-40,170TH ST,QUEENS,NY
90924,35-44,170TH ST,QUEENS,NY
90925,35-45,170TH ST,QUEENS,NY
90926,35-47,170TH ST,QUEENS,NY
90927,35-50,170TH ST,QUEENS,NY
90928,35-54,170TH ST,QUEENS,NY
90929,35-60,170TH ST,QUEENS,NY
90930,35-62,170TH ST,QUEENS,NY
90931,32-01/09,171ST ST,QUEENS,NY
90932,32-04,171ST ST,QUEENS,NY
90933,32-11,171ST ST,QUEENS,NY
90934,32-28,171ST ST,QUEENS,NY
90935,32-30,171ST ST,QUEENS,NY
90936,32-32,171ST ST,QUEENS,NY
90937,33-16,171ST ST,QUEENS,NY
90938,33-18,171ST ST,QUEENS,NY
90939,33-20,171ST ST,QUEENS,NY
90940,33-24,171ST ST,QUEENS,NY
90941,33-25,171ST ST,QUEENS,NY
90942,33-28,171ST ST,QUEENS,NY
90943,33-29,171ST ST,QUEENS,NY
90944,33-33,171ST ST,QUEENS,NY
90945,33-34,171ST ST,QUEENS,NY
90946,33-37,171ST ST,QUEENS,NY
90947,33-38,171ST ST,QUEENS,NY
90948,33-42,171ST ST,QUEENS,NY
90949,33-44,171ST ST,QUEENS,NY
90950,33-48,171ST ST,QUEENS,NY
90951,33-54,171ST ST,QUEENS,NY
90952,33-58,171ST ST,QUEENS,NY
90953,33-60,171ST ST,QUEENS,NY
90954,33-64,171ST ST,QUEENS,NY
90955,33-66,171ST ST,QUEENS,NY
90956,33-74,171ST ST,QUEENS,NY
90957,33-82,171ST ST,QUEENS,NY
90958,35-01,171ST ST,QUEENS,NY
90959,35-04,171ST ST,QUEENS,NY
90960,35-11,171ST ST,QUEENS,NY
90961,35-12,171ST ST,QUEENS,NY
90962,35-15,171ST ST,QUEENS,NY
90963,35-16,171ST ST,QUEENS,NY
90964,35-19,171ST ST,QUEENS,NY
90965,35-20,171ST ST,QUEENS,NY
90966,35-23,171ST ST,QUEENS,NY
90967,35-24,171ST ST,QUEENS,NY
90968,35-27,171ST ST,QUEENS,NY
90969,35-32,171ST ST,QUEENS,NY
90970,35-33,171ST ST,QUEENS,NY
90971,35-38,171ST ST,QUEENS,NY
90972,35-39,171ST ST,QUEENS,NY
90973,35-42,171ST ST,QUEENS,NY
90974,35-45,171ST ST,QUEENS,NY
90975,35-51,171ST ST,QUEENS,NY
90976,29-56,172ND ST,QUEENS,NY
90977,32-04,172ND ST,QUEENS,NY
90978,32-08,172ND ST,QUEENS,NY
90979,32-13,172ND ST,QUEENS,NY
90980,32-14,172ND ST,QUEENS,NY
90981,32-17,172ND ST,QUEENS,NY
90982,32-18,172ND ST,QUEENS,NY
90983,32-21,172ND ST,QUEENS,NY
90984,32-22,172ND ST,QUEENS,NY
90985,32-26,172ND ST,QUEENS,NY
90986,32-30,172ND ST,QUEENS,NY
90987,33-06,172ND ST,QUEENS,NY
90988,33-14,172ND ST,QUEENS,NY
90989,33-15,172ND ST,QUEENS,NY
90990,33-17,172ND ST,QUEENS,NY
90991,33-18,172ND ST,QUEENS,NY
90992,33-19,172ND ST,QUEENS,NY
90993,33-21,172ND ST,QUEENS,NY
90994,33-22,172ND ST,QUEENS,NY
90995,33-23,172ND ST,QUEENS,NY
90996,33-26,172ND ST,QUEENS,NY
90997,33-28,172ND ST,QUEENS,NY
90998,33-33,172ND ST,QUEENS,NY
90999,33-34,172ND ST,QUEENS,NY
91000,33-35,172ND ST,QUEENS,NY
91001,33-36,172ND ST,QUEENS,NY
91002,33-37,172ND ST,QUEENS,NY
91003,33-45,172ND ST,QUEENS,NY
91004,33-49,172ND ST,QUEENS,NY
91005,33-53,172ND ST,QUEENS,NY
91006,33-57,172ND ST,QUEENS,NY
91007,33-61,172ND ST,QUEENS,NY
91008,33-65,172ND ST,QUEENS,NY
91009,33-69,172ND ST,QUEENS,NY
91010,33-73,172ND ST,QUEENS,NY
91011,35-11,172ND ST,QUEENS,NY
91012,35-14,172ND ST,QUEENS,NY
91013,35-16,172ND ST,QUEENS,NY
91014,35-17,172ND ST,QUEENS,NY
91015,35-18,172ND ST,QUEENS,NY
91016,35-21,172ND ST,QUEENS,NY
91017,35-24,172ND ST,QUEENS,NY
91018,35-25,172ND ST,QUEENS,NY
91019,35-28,172ND ST,QUEENS,NY
91020,35-29,172ND ST,QUEENS,NY
91021,35-32,172ND ST,QUEENS,NY
91022,35-33,172ND ST,QUEENS,NY
91023,35-36,172ND ST,QUEENS,NY
91024,35-37,172ND ST,QUEENS,NY
91025,35-40,172ND ST,QUEENS,NY
91026,35-44,172ND ST,QUEENS,NY
91027,32-51,UTOPIA PKWY,QUEENS,NY
91028,33-05,UTOPIA PKWY,QUEENS,NY
91029,33-11,UTOPIA PKWY,QUEENS,NY
91030,33-12,UTOPIA PKWY,QUEENS,NY
91031,33-16,UTOPIA PKWY,QUEENS,NY
91032,33-17,UTOPIA PKWY,QUEENS,NY
91033,33-23,UTOPIA PKWY,QUEENS,NY
91034,33-24,UTOPIA PKWY,QUEENS,NY
91035,33-27,UTOPIA PKWY,QUEENS,NY
91036,33-30,UTOPIA PKWY,QUEENS,NY
91037,33-31,UTOPIA PKWY,QUEENS,NY
91038,33-35,UTOPIA PKWY,QUEENS,NY
91039,33-36,UTOPIA PKWY,QUEENS,NY
91040,33-38,UTOPIA PKWY,QUEENS,NY
91041,33-40,UTOPIA PKWY,QUEENS,NY
91042,33-48,UTOPIA PKWY,QUEENS,NY
91043,33-52,UTOPIA PKWY,QUEENS,NY
91044,33-56,UTOPIA PKWY,QUEENS,NY
91045,33-62,UTOPIA PKWY,QUEENS,NY
91046,33-66,UTOPIA PKWY,QUEENS,NY
91047,33-70,UTOPIA PKWY,QUEENS,NY
91048,33-74,UTOPIA PKWY,QUEENS,NY
91049,35-11,UTOPIA PKWY,QUEENS,NY
91050,35-12,UTOPIA PKWY,QUEENS,NY
91051,35-15,UTOPIA PKWY,QUEENS,NY
91052,35-16,UTOPIA PKWY,QUEENS,NY
91053,35-19,UTOPIA PKWY,QUEENS,NY
91054,35-20,UTOPIA PKWY,QUEENS,NY
91055,35-23,UTOPIA PKWY,QUEENS,NY
91056,35-24,UTOPIA PKWY,QUEENS,NY
91057,35-27,UTOPIA PKWY,QUEENS,NY
91058,35-30,UTOPIA PKWY,QUEENS,NY
91059,35-31,UTOPIA PKWY,QUEENS,NY
91060,35-32,UTOPIA PKWY,QUEENS,NY
91061,35-38,UTOPIA PKWY,QUEENS,NY
91062,35-11,190TH ST,QUEENS,NY
91063,35-12,UTOPIA PKWY,QUEENS,NY
91064,35-12,190TH ST,QUEENS,NY
91065,35-15/19,190TH ST,QUEENS,NY
91066,35-16,190TH ST,QUEENS,NY
91067,35-20,190TH ST,QUEENS,NY
91068,35-21/25,190TH ST,QUEENS,NY
91069,35-26,190TH ST,QUEENS,NY
91070,35-30,190TH ST,QUEENS,NY
91071,33-08,191ST ST,QUEENS,NY
91072,33-16,191ST ST,QUEENS,NY
91073,33-19,191ST ST,QUEENS,NY
91074,33-23,191ST ST,QUEENS,NY
91075,33-26,191ST ST,QUEENS,NY
91076,33-27,191ST ST,QUEENS,NY
91077,33-28,191ST ST,QUEENS,NY
91078,33-31/33,191ST ST,QUEENS,NY
91079,33-32,191ST ST,QUEENS,NY
91080,33-35,191ST ST,QUEENS,NY
91081,33-38,191ST ST,QUEENS,NY
91082,33-41,191ST ST,QUEENS,NY
91083,33-44,191ST ST,QUEENS,NY
91084,33-46,191ST ST,QUEENS,NY
91085,33-47,191ST ST,QUEENS,NY
91086,33-50,191ST ST,QUEENS,NY
91087,33-53,191ST ST,QUEENS,NY
91088,33-59,191ST ST,QUEENS,NY
91089,33-60,191ST ST,QUEENS,NY
91090,33-63,191ST ST,QUEENS,NY
91091,33-64,191ST ST,QUEENS,NY
91092,33-68,191ST ST,QUEENS,NY
91093,33-69,191ST ST,QUEENS,NY
91094,33-71,191ST ST,QUEENS,NY
91095,33-74,191ST ST,QUEENS,NY
91096,35-01/09,191ST ST,QUEENS,NY
91097,35-11,191ST ST,QUEENS,NY
91098,35-15,191ST ST,QUEENS,NY
91099,159-12,29TH AVE,QUEENS,NY
91100,159-12,29TH AVE,QUEENS,NY
91102,160-08,29TH AVE,QUEENS,NY
91101,160-08,29TH AVE,QUEENS,NY
91103,160-10,29TH AVE,QUEENS,NY
91104,160-10,29TH AVE,QUEENS,NY
91105,161-08,29TH AVE,QUEENS,NY
91106,161-08,29TH AVE,QUEENS,NY
91107,161-10,29TH AVE,QUEENS,NY
91108,161-10,29TH AVE,QUEENS,NY
91109,154-14,32ND AVE,QUEENS,NY
91110,154-17,32ND AVE,QUEENS,NY
91111,154-20,32ND AVE,QUEENS,NY
91112,155-12,32ND AVE,QUEENS,NY
91113,155-16,32ND AVE,QUEENS,NY
91114,155-20,32ND AVE,QUEENS,NY
91115,156-04,32ND AVE,QUEENS,NY
91116,156-10,32ND AVE,QUEENS,NY
91117,157-04,32ND AVE,QUEENS,NY
91118,157-10,32ND AVE,QUEENS,NY
91119,158-10,32ND AVE,QUEENS,NY
91120,158-18,32ND AVE,QUEENS,NY
91121,159-09,32ND AVE,QUEENS,NY
91122,159-10,32ND AVE,QUEENS,NY
91123,159-15,32ND AVE,QUEENS,NY
91124,160-03,32ND AVE,QUEENS,NY
91125,160-07,32ND AVE,QUEENS,NY
91126,160-09,32ND AVE,QUEENS,NY
91127,161-01,32ND AVE,QUEENS,NY
91128,161-07,32ND AVE,QUEENS,NY
91129,161-10,32ND AVE,QUEENS,NY
91130,161-11,32ND AVE,QUEENS,NY
91131,162-05,32ND AVE,QUEENS,NY
91132,162-10,32ND AVE,QUEENS,NY
91133,162-11,32ND AVE,QUEENS,NY
91134,164-01,32ND AVE,QUEENS,NY
91135,164-08/,10 32ND AVE,QUEENS,NY
91136,164-16,32ND AVE,QUEENS,NY
91137,166-06,32ND AVE,QUEENS,NY
91138,166-10,32ND AVE,QUEENS,NY
91139,168-06,32ND AVE,QUEENS,NY
91140,168-10,32ND AVE,QUEENS,NY
91141,168-14,32ND AVE,QUEENS,NY
91142,170-04,32ND AVE,QUEENS,NY
91143,170-12,32ND AVE,QUEENS,NY
91144,171-11,32ND AVE,QUEENS,NY
91145,171-19,32ND AVE,QUEENS,NY
91146,172-01,32ND AVE,QUEENS,NY
91147,172-04,32ND AVE,QUEENS,NY
91148,172-09,32ND AVE,QUEENS,NY
91149,172-10,32ND AVE,QUEENS,NY
91150,154-09,33RD AVE,QUEENS,NY
91151,155-03,33RD AVE,QUEENS,NY
91152,155-04,33RD AVE,QUEENS,NY
91153,155-08,33RD AVE,QUEENS,NY
91154,155-09,33RD AVE,QUEENS,NY
91155,155-12,33RD AVE,QUEENS,NY
91156,155-15,33RD AVE,QUEENS,NY
91157,156-01,33RD AVE,QUEENS,NY
91158,156-04,33RD AVE,QUEENS,NY
91159,156-05,33RD AVE,QUEENS,NY
91160,156-09,33RD AVE,QUEENS,NY
91161,156-16,33RD AVE,QUEENS,NY
91162,156-17,33RD AVE,QUEENS,NY
91163,157-05,33RD AVE,QUEENS,NY
91164,157-11,33RD AVE,QUEENS,NY
91165,157-17,33RD AVE,QUEENS,NY
91166,158-07,33RD AVE,QUEENS,NY
91167,158-11,33RD AVE,QUEENS,NY
91168,158-20,33RD AVE,QUEENS,NY
91169,159-05,33RD AVE,QUEENS,NY
91170,159-18,33RD AVE,QUEENS,NY
91171,160-03,33RD AVE,QUEENS,NY
91172,160-06,33RD AVE,QUEENS,NY
91173,160-11,33RD AVE,QUEENS,NY
91174,160-16,33RD AVE,QUEENS,NY
91175,160-17,33RD AVE,QUEENS,NY
91176,161-03,33RD AVE,QUEENS,NY
91177,161-15,33RD AVE,QUEENS,NY
91178,161-16,33RD AVE,QUEENS,NY
91179,162-03,33RD AVE,QUEENS,NY
91180,162-06,33RD AVE,QUEENS,NY
91181,163-03,33RD AVE,QUEENS,NY
91182,163-04,33RD AVE,QUEENS,NY
91183,163-15,33RD AVE,QUEENS,NY
91184,164-02,04 33RD AVE,QUEENS,NY
91185,164-03,33RD AVE,QUEENS,NY
91186,164-11,33RD AVE,QUEENS,NY
91187,164-17,33RD AVE,QUEENS,NY
91188,165-08,33RD AVE,QUEENS,NY
91189,165-09,33RD AVE,QUEENS,NY
91190,165-10,33RD AVE,QUEENS,NY
91191,165-16,33RD AVE,QUEENS,NY
91192,165-17,33RD AVE,QUEENS,NY
91193,166-06,33RD AVE,QUEENS,NY
91194,166-07,33RD AVE,QUEENS,NY
91195,166-12,33RD AVE,QUEENS,NY
91196,166-13/,15 33RD AVE,QUEENS,NY
91197,166-17,33RD AVE,QUEENS,NY
91198,167-01,33RD AVE,QUEENS,NY
91199,167-11,33RD AVE,QUEENS,NY
91200,167-12,33RD AVE,QUEENS,NY
91201,167-14,33RD AVE,QUEENS,NY
91202,168-02,33RD AVE,QUEENS,NY
91203,168-09,33RD AVE,QUEENS,NY
91204,168-10,33RD AVE,QUEENS,NY
91205,168-12,33RD AVE,QUEENS,NY
91206,168-15,33RD AVE,QUEENS,NY
91207,169-04,33RD AVE,QUEENS,NY
91208,169-09,33RD AVE,QUEENS,NY
91209,169-10,33RD AVE,QUEENS,NY
91210,169-11,33RD AVE,QUEENS,NY
91211,169-12,33RD AVE,QUEENS,NY
91212,169-18,33RD AVE,QUEENS,NY
91213,170-01/,19 33RD AVE,QUEENS,NY
91214,170-04,33RD AVE,QUEENS,NY
91215,171-07,33RD AVE,QUEENS,NY
91216,171-10,33RD AVE,QUEENS,NY
91217,171-11,33RD AVE,QUEENS,NY
91218,171-12,33RD AVE,QUEENS,NY
91219,171-17,33RD AVE,QUEENS,NY
91220,172-02,33RD AVE,QUEENS,NY
91221,172-06,33RD AVE,QUEENS,NY
91222,172-10,33RD AVE,QUEENS,NY
91223,172-12,33RD AVE,QUEENS,NY
91224,189-06,33RD AVE,QUEENS,NY
91225,189-07,33RD AVE,QUEENS,NY
91226,189-10,33RD AVE,QUEENS,NY
91227,189-16,33RD AVE,QUEENS,NY
91228,190-16,33RD AVE,QUEENS,NY
91229,154-02,35TH AVE,QUEENS,NY
91230,154-08,35TH AVE,QUEENS,NY
91231,154-14,35TH AVE,QUEENS,NY
91232,154-18,35TH AVE,QUEENS,NY
91233,155-10,35TH AVE,QUEENS,NY
91234,155-11,35TH AVE,QUEENS,NY
91235,155-14,35TH AVE,QUEENS,NY
91236,155-15,35TH AVE,QUEENS,NY
91237,156-03,35TH AVE,QUEENS,NY
91238,156-15,35TH AVE,QUEENS,NY
91239,157-03,35TH AVE,QUEENS,NY
91240,157-04,35TH AVE,QUEENS,NY
91241,157-15,35TH AVE,QUEENS,NY
91242,157-20,35TH AVE,QUEENS,NY
91243,158-04,35TH AVE,QUEENS,NY
91244,158-05,35TH AVE,QUEENS,NY
91245,159-01,35TH AVE,QUEENS,NY
91246,159-11,35TH AVE,QUEENS,NY
91247,160-01,35TH AVE,QUEENS,NY
91248,160-06,35TH AVE,QUEENS,NY
91249,160-14,35TH AVE,QUEENS,NY
91250,162-16,35TH AVE,QUEENS,NY
91251,163-15,35TH AVE,QUEENS,NY
91252,163-16,35TH AVE,QUEENS,NY
91253,164-01/,05 35TH AVE,QUEENS,NY
91254,166-03,35TH AVE,QUEENS,NY
91255,166-15,35TH AVE,QUEENS,NY
91256,166-16,35TH AVE,QUEENS,NY
91257,168-03,35TH AVE,QUEENS,NY
91258,168-04,35TH AVE,QUEENS,NY
91259,168-07,35TH AVE,QUEENS,NY
91260,168-08,35TH AVE,QUEENS,NY
91261,168-11,35TH AVE,QUEENS,NY
91262,168-12,35TH AVE,QUEENS,NY
91263,168-17,35TH AVE,QUEENS,NY
91264,169-02/,10/12 35TH AVE,QUEENS,NY
91265,169-11/,15/19 35TH AVE,QUEENS,NY
91266,169-14,35TH AVE,QUEENS,NY
91267,170-05,35TH AVE,QUEENS,NY
91268,170-08,35TH AVE,QUEENS,NY
91269,170-11,35TH AVE,QUEENS,NY
91270,170-12,35TH AVE,QUEENS,NY
91271,170-13,35TH AVE,QUEENS,NY
91272,170-18,35TH AVE,QUEENS,NY
91273,171-10,35TH AVE,QUEENS,NY
91274,171-11,35TH AVE,QUEENS,NY
91275,189-02/,06 35TH AVE,QUEENS,NY
91276,189-10/,14 35TH AVE,QUEENS,NY
91277,189-16/,18 35TH AVE,QUEENS,NY
91278,190-01-,21 35TH AVE,QUEENS,NY
91279,191-02-20,35TH AVE,QUEENS,NY
91280,191-02/,08 35TH AVE,QUEENS,NY
91281,191-05,35TH AVE,QUEENS,NY
91282,164-03,CROCHERON AVE,QUEENS,NY
91283,165-06,CROCHERON AVE,QUEENS,NY
91284,165-11,CROCHERON AVE,QUEENS,NY
91285,165-17,CROCHERON AVE,QUEENS,NY
91286,166-01/,05 CROCHERON AVE,QUEENS,NY
91287,166-61,CROCHERON AVE,QUEENS,NY
91288,169-11,CROCHERON AVE,QUEENS,NY
91289,169-17,CROCHERON AVE,QUEENS,NY
91290,171-15,CROCHERON AVE,QUEENS,NY
91291,190-01/,05 CROCHERON AVE,QUEENS,NY
91292,190-07/,09 CROCHERON AVE,QUEENS,NY
91293,190-15,17 CROCHERON AVE,QUEENS,NY
91294,157-17,NORTHERN BLVD,QUEENS,NY
91295,159-01,-27 NORTHERN BLVD,QUEENS,NY
